sq_mt_built,n_rooms,n_bathrooms,floor,rent_price,buy_price,buy_price_by_area,house_type_id,is_renewal_needed,is_new_development,built_year,has_central_heating,has_individual_heating,has_ac,has_fitted_wardrobes,has_lift,is_exterior,has_pool,has_terrace,has_storage_room,energy_certificate,has_parking,is_orientation_north,is_orientation_west,is_orientation_south,is_orientation_east,sq_mt_price_by_place
75.0,2,1,2,646,125000,1667,Pisos,False,False,,False,True,False,False,False,True,False,True,False,en trámite,False,None,None,None,None,2007.79
62.0,3,1,2,535,99000,1597,Pisos,False,False,,None,None,False,False,False,True,False,False,False,en trámite,False,None,None,None,None,1896.75
70.0,3,1,5,595,112700,1610,Pisos,True,False,1960.0,None,None,False,False,False,True,False,False,False,en trámite,False,None,None,None,None,2081.94
25.0,1,1,,408,72000,2880,Pisos,False,False,,None,None,False,False,False,True,False,False,False,G,False,None,None,None,None,2007.79
68.0,2,1,,555,103500,1522,Pisos,False,None,,None,None,False,False,True,None,False,False,False,G,False,None,None,None,None,1896.75
66.0,3,1,4,688,135500,2053,Pisos,True,False,,None,None,False,False,False,True,False,True,False,F,False,None,None,None,None,1896.75
65.0,1,1,,662,129000,1985,Pisos,False,False,1900.0,None,None,False,False,False,True,False,False,False,no indicado,False,None,None,None,None,2081.94
87.0,2,2,6,994,225000,2586,Pisos,False,False,2005.0,False,True,True,True,True,True,True,True,True,no indicado,True,False,True,False,True,2076.58
114.0,4,2,3,917,200000,1754,Pisos,False,False,,None,None,True,True,True,True,False,True,False,inmueble exento,True,True,False,False,False,1983.7
67.0,3,1,4,557,104100,1554,Pisos,True,False,1953.0,None,None,False,False,False,True,False,False,False,en trámite,False,None,None,None,None,2081.94
108.0,3,2,3,1038,240000,2222,Pisos,False,False,2006.0,None,None,False,False,False,None,False,False,True,D,False,None,None,None,None,2076.58
78.0,2,1,2,709,140900,1806,Pisos,False,False,,False,True,False,True,True,True,False,True,False,en trámite,False,False,False,True,False,2076.58
76.0,2,1,2,1027,236000,3105,Pisos,True,False,2005.0,None,None,False,False,True,None,False,False,True,no indicado,False,None,None,None,None,2007.79
81.0,3,1,4,636,122500,1512,Pisos,True,False,,False,True,True,True,False,True,False,True,False,E,False,False,True,False,False,2007.79
104.0,3,2,,705,140000,1346,Pisos,False,False,,None,None,False,True,False,True,False,False,False,en trámite,False,None,None,None,None,1983.7
70.0,3,1,1,979,220000,3143,Pisos,False,False,,None,None,False,False,False,True,False,False,False,en trámite,False,None,None,None,None,2007.79
72.0,2,1,,649,125900,1749,Pisos,False,False,1915.0,False,True,False,False,False,True,False,False,False,en trámite,False,False,False,True,False,2007.79
84.0,2,1,2,808,167700,1996,Pisos,False,False,2005.0,None,None,False,False,True,None,False,False,True,no indicado,False,None,None,None,None,2007.79
130.0,2,1,3,1323,350000,2692,Áticos,False,False,,False,True,True,True,False,True,False,True,True,en trámite,False,False,True,False,False,2007.79
105.0,2,2,4,1197,299000,2848,Pisos,False,False,,False,True,True,True,True,True,True,False,True,no indicado,True,False,True,False,True,2076.58
57.0,0,1,,744,150000,2632,None,False,False,,None,None,True,True,True,True,True,True,False,no indicado,True,False,True,False,False,2076.58
122.0,3,2,7,1067,250000,2049,Pisos,False,False,,None,None,False,True,True,True,False,True,True,E,True,False,True,False,False,2081.94
112.0,3,1,3,991,224000,2000,Pisos,False,False,,True,False,False,True,True,True,False,True,True,no indicado,False,None,None,None,None,2081.94
58.0,1,1,2,553,103000,1776,Pisos,False,False,1994.0,False,True,True,True,False,True,False,False,False,en trámite,False,None,None,None,None,2007.79
76.0,3,1,2,762,155000,2039,Pisos,False,False,,False,True,False,False,False,True,False,False,False,no indicado,False,True,False,False,False,2076.58
70.0,2,1,,579,109000,1557,Pisos,False,False,,None,None,False,False,False,True,False,False,False,en trámite,False,None,None,None,None,2007.79
75.0,2,1,7,833,175000,2333,Áticos,False,False,,False,True,True,False,True,True,False,True,False,no indicado,False,None,None,None,None,1574.36
60.0,1,1,2,780,160000,2667,Pisos,False,False,2006.0,False,True,True,True,True,True,True,False,True,en trámite,True,None,None,None,None,2076.58
45.0,1,1,1,654,127000,2822,Pisos,False,False,,None,None,False,False,False,None,False,False,False,G,False,None,None,None,None,2007.79
55.0,2,1,3,566,106000,1927,Pisos,False,False,,None,None,True,False,False,False,False,False,False,en trámite,False,None,None,None,None,2081.94
85.0,2,2,8,1148,280000,3294,Pisos,False,False,2008.0,None,None,True,True,True,True,True,False,True,en trámite,True,False,False,True,False,2076.58
71.0,3,1,1,686,135000,1901,Pisos,False,False,,None,None,False,False,False,True,False,True,False,en trámite,False,None,None,None,None,1896.75
58.0,3,1,3,646,125000,2155,Pisos,True,False,,None,None,False,False,False,True,False,False,False,en trámite,False,None,None,None,None,2081.94
90.0,3,2,5,994,225000,2500,Pisos,False,False,,False,True,True,True,True,True,False,False,True,en trámite,False,True,False,False,False,2076.58
116.0,3,2,4,1245,318000,2741,Pisos,False,False,2006.0,False,True,True,True,True,False,True,True,True,no indicado,True,False,False,False,True,2076.58
102.0,3,2,8,1122,270000,2647,Pisos,False,False,,False,True,False,True,True,True,False,True,True,no indicado,True,False,False,True,False,2081.94
55.0,2,1,4,583,110000,2000,Pisos,False,False,1963.0,False,True,False,False,False,True,False,True,False,no indicado,False,False,False,True,False,1983.7
120.0,3,2,2,744,150000,1250,Pisos,False,False,,False,True,False,True,False,True,False,True,False,en trámite,False,None,None,None,None,1574.36
102.0,3,2,3,994,225000,2206,Pisos,False,False,,False,True,True,True,True,True,False,True,False,no indicado,True,None,None,None,None,2076.58
160.0,5,3,2,1275,330000,2062,Pisos,False,False,,False,True,True,True,False,True,False,False,False,no indicado,True,None,None,None,None,2081.94
80.0,2,2,,884,190000,2375,Pisos,False,False,,False,True,True,True,True,True,False,False,False,no indicado,True,False,False,True,True,2081.94
86.0,2,2,8,1009,230000,2674,Pisos,False,False,,None,None,True,True,True,True,True,False,True,no indicado,True,True,True,False,True,2076.58
100.0,3,2,5,994,225000,2250,Pisos,False,False,,False,True,True,True,True,True,False,False,True,no indicado,False,None,None,None,None,2076.58
80.0,2,1,3,705,140000,1750,Pisos,False,False,,False,True,False,False,False,True,False,True,False,no indicado,False,None,None,None,None,1574.36
89.0,2,1,2,1024,235000,2640,Pisos,False,False,2005.0,False,True,True,True,True,True,False,False,True,no indicado,True,False,True,True,False,2007.79
112.0,3,1,4,1148,280000,2500,Pisos,False,False,,None,None,False,True,True,True,True,True,True,no indicado,True,False,False,True,False,2076.58
65.0,2,1,2,646,125000,1923,Pisos,False,False,,False,True,False,False,False,True,False,True,False,en trámite,False,None,None,None,None,2076.58
55.0,1,1,1,617,118000,2145,Pisos,False,False,,False,True,True,False,True,True,False,False,False,en trámite,False,False,False,True,False,2007.79
75.0,1,1,,432,77000,1027,Pisos,True,False,,False,True,False,False,False,True,False,False,False,en trámite,False,None,None,None,None,2007.79
53.0,3,1,3,574,108000,2038,Pisos,False,None,,None,None,False,False,False,None,False,True,False,E,False,None,None,None,None,2007.79
69.0,3,1,3,600,114000,1652,Pisos,False,None,,None,None,False,False,True,None,False,True,False,E,False,None,None,None,None,2007.79
77.0,3,1,4,635,122400,1590,Pisos,False,None,,None,None,False,False,False,None,False,True,False,G,False,None,None,None,None,1896.75
63.0,2,1,,646,125000,1984,Pisos,False,False,,None,None,True,False,None,None,False,False,False,en trámite,False,None,None,None,None,2007.79
95.0,2,2,,1024,235000,2474,Pisos,False,None,,None,None,True,True,True,True,False,True,False,en trámite,False,None,None,None,None,2007.79
55.0,2,1,1,646,125000,2273,Pisos,False,False,,None,None,True,False,False,True,False,False,False,A,False,False,False,True,False,2076.58
53.0,3,1,3,574,108000,2038,Pisos,False,None,,None,None,False,False,False,None,False,False,False,E,False,None,None,None,None,2007.79
89.0,3,1,2,851,180000,2022,Pisos,False,False,,False,True,True,True,False,True,False,True,False,no indicado,True,False,False,True,True,1896.75
85.0,3,1,2,1009,230000,2706,Pisos,False,False,,False,True,True,True,True,True,False,False,False,no indicado,False,None,None,None,None,2081.94
47.0,1,1,,398,69900,1487,Pisos,False,False,,None,None,False,False,False,True,False,False,False,no indicado,False,None,None,None,None,1896.75
63.0,2,1,2,744,150000,2381,Pisos,False,False,1969.0,False,True,True,True,False,True,False,False,False,no indicado,False,None,None,None,None,2076.58
30.0,1,1,,413,73000,2433,Pisos,False,False,,False,True,False,False,False,True,False,False,False,en trámite,False,None,None,None,None,2076.58
95.0,3,2,2,948,210000,2211,Pisos,False,False,,None,None,True,True,True,True,False,False,False,inmueble exento,False,None,None,None,None,2081.94
45.0,0,1,1,583,110000,2444,None,False,False,,None,None,False,True,False,True,False,False,False,A,False,None,None,None,None,1983.7
60.0,2,1,2,646,125000,2083,Pisos,True,False,1920.0,None,None,False,False,False,True,False,False,False,no indicado,False,None,None,None,None,2007.79
74.0,3,1,1,646,125000,1689,Pisos,True,False,,None,None,False,False,False,True,False,True,False,en trámite,False,None,None,None,None,2007.79
60.0,3,1,4,512,94000,1567,Pisos,False,False,,True,False,False,True,False,True,False,False,False,no indicado,False,None,None,None,None,1983.7
54.0,2,1,1,592,112000,2074,Pisos,False,False,,False,True,False,False,False,True,False,False,False,no indicado,False,None,None,None,None,1983.7
57.0,2,1,1,566,106000,1860,Pisos,False,False,,None,None,True,False,False,True,False,False,False,no indicado,False,False,False,True,False,2007.79
70.0,2,1,4,447,80000,1143,Pisos,True,False,,None,None,False,False,False,False,False,True,False,no indicado,False,False,False,False,True,1574.36
62.0,2,1,2,604,115000,1855,Pisos,False,False,,None,None,False,True,False,True,False,False,False,E,False,None,None,None,None,2007.79
105.0,3,2,1,948,210000,2000,Pisos,False,False,,None,None,False,True,True,True,False,True,False,en trámite,False,False,True,False,False,2076.58
115.0,3,1,2,1038,240000,2087,Pisos,False,False,,False,True,True,True,False,True,False,True,True,no indicado,False,True,False,True,False,1574.36
75.0,2,2,2,816,170000,2267,Áticos,False,False,,False,True,True,True,False,True,False,True,False,en trámite,False,False,False,True,False,2007.79
50.0,1,1,2,780,160000,3200,Áticos,False,False,2007.0,False,True,False,True,True,True,False,True,False,en trámite,False,False,False,True,False,2081.94
95.0,3,1,1,798,165000,1737,Pisos,False,False,,None,None,False,False,False,True,False,True,False,en trámite,False,True,False,False,False,1574.36
170.0,4,2,3,1553,450000,2647,Áticos,False,False,,False,True,True,True,True,True,False,True,False,no indicado,True,False,False,True,False,1983.7
61.0,1,1,2,851,180000,2951,Pisos,False,False,2007.0,False,True,True,True,True,True,True,True,True,E,True,False,False,True,False,2076.58
78.0,2,1,1,666,130000,1667,Pisos,False,False,1997.0,None,None,False,True,False,True,False,False,False,en trámite,False,True,False,False,False,1896.75
57.0,2,1,4,816,170000,2982,Pisos,False,False,,None,None,True,False,False,True,False,False,False,no indicado,False,None,None,None,None,2076.58
86.0,3,1,1,948,210000,2442,Pisos,False,False,,None,None,True,True,True,True,False,True,False,no indicado,False,None,None,None,None,1983.7
72.0,0,1,1,666,130000,1806,None,False,False,,None,None,True,True,True,True,False,False,False,A,False,False,False,True,True,2076.58
93.0,2,2,4,1169,288000,3097,Pisos,False,False,,None,None,False,True,True,True,True,False,True,no indicado,False,None,None,None,None,2076.58
103.0,4,2,1,907,196999,1913,Pisos,False,False,,None,None,True,True,True,True,False,True,False,en trámite,True,False,False,True,False,1983.7
50.0,2,1,1,780,160000,3200,Pisos,False,False,,None,None,False,True,False,True,False,False,False,E,False,True,False,False,False,2007.79
120.0,3,2,9,1323,350000,2917,Pisos,False,False,,None,None,True,True,True,True,True,True,False,no indicado,False,False,False,True,False,2076.58
66.0,2,1,3,705,140000,2121,Pisos,False,False,,False,True,True,True,False,True,False,True,True,E,False,True,False,True,True,2076.58
76.0,3,1,2,686,135000,1776,Pisos,False,False,,None,None,True,True,False,True,False,True,False,E,False,False,False,True,False,2007.79
60.0,2,1,2,583,110000,1833,Pisos,False,False,,None,None,True,False,False,True,False,False,False,no indicado,False,None,None,None,None,2007.79
30.0,1,1,,393,69000,2300,Pisos,False,False,,None,None,True,False,False,True,False,False,False,en trámite,False,None,None,None,None,2007.79
31.0,1,1,1,398,70000,2258,Pisos,False,False,,None,None,True,False,False,False,False,False,False,B,False,None,None,None,None,2081.94
80.0,3,1,3,762,155000,1938,Pisos,True,False,,False,True,False,False,False,True,False,True,False,no indicado,False,False,True,False,False,1983.7
110.0,3,1,4,762,155000,1409,Pisos,True,False,,None,None,False,False,True,True,False,True,False,E,False,None,None,None,None,2081.94
63.0,4,1,2,798,165000,2619,Pisos,True,False,,None,None,False,False,False,True,False,False,False,no indicado,False,None,None,None,None,2081.94
39.0,0,1,1,535,99000,2538,None,False,False,,None,None,True,False,True,True,False,False,False,en trámite,False,True,False,False,False,2007.79
63.0,2,1,4,680,133500,2119,Pisos,False,False,,None,None,True,False,False,True,False,True,False,no indicado,False,None,None,None,None,2076.58
46.0,3,1,5,646,125000,2717,Pisos,False,False,,None,None,False,True,True,True,False,False,False,no indicado,False,None,None,None,None,2081.94
87.0,3,1,1,884,190000,2184,Pisos,False,False,,False,True,True,True,True,True,False,False,False,en trámite,True,None,None,None,None,2081.94
37.0,0,1,1,447,80000,2162,None,False,False,,False,True,True,False,False,False,False,False,False,A,False,True,False,False,False,2007.79
65.0,2,1,3,592,112000,1723,Pisos,False,False,,None,None,False,True,False,True,False,False,False,en trámite,False,False,True,True,False,2081.94
122.0,4,1,3,1135,275000,2254,Pisos,False,False,,None,None,False,True,True,True,False,True,False,en trámite,False,False,False,True,False,2081.94
50.0,2,1,,666,130000,2600,Pisos,True,False,1965.0,False,True,False,False,False,True,False,True,False,A,False,None,None,None,None,2007.79
68.0,2,1,,775,158500,2331,Pisos,False,False,,False,True,True,True,True,True,False,False,True,C,False,None,None,None,None,2076.58
60.0,2,1,3,650,126000,2100,Pisos,False,False,,None,None,False,False,False,True,False,False,False,en trámite,False,False,False,True,False,2007.79
88.0,3,2,2,979,220000,2500,Pisos,False,False,1989.0,False,True,True,True,True,False,False,True,False,no indicado,False,None,None,None,None,1983.7
84.0,2,1,2,1174,290000,3452,Pisos,False,False,,None,None,False,True,False,True,False,False,False,G,False,False,False,True,True,2007.79
90.0,2,2,2,1174,290000,3222,Pisos,False,False,,None,None,True,True,True,True,False,False,True,B,True,False,False,True,False,2081.94
250.0,11,9,,1667,499998,2000,Casa o chalet,False,False,,False,True,True,False,None,None,False,True,True,B,False,False,False,False,True,2081.94
63.0,2,1,1,666,130000,2063,Pisos,False,False,,None,None,False,True,True,True,False,True,True,en trámite,False,None,None,None,None,2007.79
70.0,1,1,,494,90000,1286,Pisos,False,False,,None,None,False,False,False,True,False,False,False,no indicado,False,None,None,None,None,1896.75
58.0,2,1,1,798,165000,2845,Pisos,False,False,2006.0,None,None,True,True,True,True,False,False,True,A,False,False,True,True,True,2007.79
68.0,1,2,3,901,195000,2868,Dúplex,False,False,,None,None,False,True,True,True,False,True,False,en trámite,False,False,False,True,False,2081.94
92.0,2,2,5,1393,380000,4130,Pisos,False,False,,None,None,True,True,True,True,True,False,True,E,True,None,None,None,None,2076.58
77.0,2,1,2,1027,236000,3065,Pisos,False,False,,None,None,False,False,True,None,False,False,False,G,False,None,None,None,None,2007.79
58.0,2,1,,539,99900,1722,Pisos,False,None,,None,None,False,False,False,None,False,False,False,E,False,None,None,None,None,2076.58
119.0,3,1,1,884,190000,1597,Pisos,False,False,,None,None,False,False,True,True,False,True,False,no indicado,False,None,None,None,None,2081.94
89.0,3,1,3,744,150000,1685,Pisos,False,False,,False,True,False,True,False,True,False,False,False,D,False,False,False,False,True,2007.79
58.0,3,1,2,646,125000,2155,Pisos,False,False,,None,None,False,False,False,False,False,False,False,no indicado,False,None,None,None,None,2007.79
65.0,2,1,1,583,110000,1692,Pisos,False,False,,None,None,False,False,False,True,False,False,False,en trámite,False,None,None,None,None,2081.94
94.0,3,2,2,678,133000,1415,Pisos,False,False,,None,None,False,True,True,True,False,True,False,en trámite,False,None,None,None,None,2081.94
90.0,3,1,1,744,150000,1667,Pisos,False,False,,None,None,True,True,False,True,False,True,False,no indicado,False,None,None,None,None,2007.79
25.0,1,1,2,744,150000,6000,Áticos,False,False,,None,None,False,False,False,True,False,True,False,A,False,True,False,True,False,2007.79
52.0,1,1,1,833,175000,3365,Pisos,False,False,,None,None,True,True,True,True,False,False,False,no indicado,True,True,True,False,True,2081.94
45.0,1,1,2,744,150000,3333,Áticos,False,False,,None,None,False,False,False,True,False,True,False,A,False,None,None,None,None,2007.79
90.0,2,1,1,816,170000,1889,Pisos,False,False,,None,None,False,False,True,True,False,True,False,en trámite,False,None,None,None,None,2076.58
60.0,1,1,8,933,205000,3417,Pisos,False,False,,None,None,True,True,True,True,True,False,True,C,True,None,None,None,None,2076.58
60.0,1,1,,762,155000,2583,Pisos,False,False,,False,True,True,True,False,True,False,False,False,A,False,True,False,False,False,1983.7
115.0,3,1,3,1250,320000,2783,Áticos,False,False,,None,None,True,True,True,True,False,True,False,no indicado,True,None,None,None,None,2081.94
61.0,2,1,,539,99900,1638,Pisos,False,None,,None,None,False,False,False,None,False,False,False,F,False,None,None,None,None,2081.94
110.0,3,2,1,1052,245000,2227,Pisos,False,False,,False,True,False,True,True,True,False,True,False,no indicado,False,None,None,None,None,1896.75
65.0,3,1,2,617,118000,1815,Pisos,True,False,,None,None,False,True,False,True,False,True,False,no indicado,False,False,True,False,False,1983.7
125.0,3,1,1,1038,240000,1920,Pisos,False,False,,False,True,True,True,True,True,False,True,False,en trámite,False,None,None,None,None,2081.94
60.0,2,1,1,645,124900,2082,Pisos,False,False,,False,True,True,False,False,True,False,True,False,en trámite,False,None,None,None,None,2076.58
90.0,3,1,5,901,195000,2167,Pisos,True,False,1982.0,False,True,False,True,True,True,False,True,False,D,True,False,False,True,False,2081.94
78.0,3,1,1,604,115000,1474,Pisos,False,False,,None,None,False,False,False,True,False,True,False,no indicado,False,None,None,None,None,1574.36
60.0,2,1,,471,85000,1417,Pisos,True,False,,False,True,False,False,None,True,False,False,False,en trámite,False,None,None,None,None,2081.94
59.0,2,1,4,625,120000,2034,Pisos,False,False,,False,True,True,True,False,True,False,False,False,en trámite,False,None,None,None,None,2007.79
70.0,2,1,1,762,155000,2214,Pisos,False,False,,None,None,True,True,True,True,False,True,False,no indicado,True,False,False,True,False,1983.7
60.0,2,1,2,666,130000,2167,Pisos,False,False,,None,None,True,True,False,True,False,False,True,A,False,False,False,True,False,1896.75
50.0,2,1,2,625,120000,2400,Pisos,False,False,,None,None,False,False,False,True,False,False,False,F,False,None,None,None,None,2007.79
30.0,2,1,2,494,90000,3000,Áticos,True,False,,None,None,False,False,False,True,False,True,False,en trámite,False,False,False,True,True,2007.79
60.0,3,1,,604,115000,1917,Pisos,True,False,1960.0,None,None,False,False,False,True,False,False,False,en trámite,False,None,None,None,None,2081.94
110.0,3,1,3,1153,282000,2564,Pisos,False,False,,None,None,False,False,True,True,False,True,False,en trámite,False,None,None,None,None,2081.94
115.0,3,2,1,1174,290000,2522,Pisos,False,False,,None,None,False,True,True,True,False,False,False,A,True,False,False,False,True,1983.7
120.0,4,2,3,901,195000,1625,Pisos,False,False,,None,None,False,False,True,True,False,False,False,no indicado,False,None,None,None,None,1896.75
90.0,3,1,3,725,145000,1611,Pisos,False,False,,None,None,True,False,False,True,False,False,False,no indicado,False,None,None,None,None,2007.79
90.0,3,1,1,744,150000,1667,Pisos,True,False,,None,None,False,True,False,True,False,True,False,no indicado,False,False,True,False,True,1983.7
130.0,4,3,3,1122,270000,2077,Dúplex,False,False,,None,None,True,True,False,True,False,True,True,inmueble exento,False,False,False,True,True,1574.36
40.0,1,1,2,398,70000,1750,Pisos,False,False,2018.0,None,None,False,False,True,True,False,False,True,F,False,None,None,None,None,2081.94
103.0,3,2,6,913,199000,1932,Pisos,False,False,,None,None,True,True,True,True,False,False,False,en trámite,True,False,True,False,True,2076.58
90.0,3,1,,780,160000,1778,Casa o chalet,False,False,,None,None,True,True,None,None,False,True,False,no indicado,False,False,False,True,True,1574.36
74.0,3,1,8,1174,290000,3919,Pisos,False,False,,None,None,False,False,True,True,False,True,True,en trámite,False,False,False,True,True,1896.75
70.0,2,1,3,539,100000,1429,Pisos,True,False,,None,None,False,False,False,True,False,True,False,en trámite,False,None,None,None,None,1983.7
92.0,1,2,,851,180000,1957,Dúplex,False,False,,None,None,True,False,False,True,False,True,True,no indicado,False,False,False,True,False,2081.94
110.0,3,2,2,705,140000,1273,Pisos,False,False,,False,True,True,True,False,True,False,True,False,en trámite,False,True,False,False,False,2081.94
150.0,5,2,3,979,220000,1467,Pisos,False,False,,None,None,False,True,False,True,False,True,False,D,False,True,False,True,False,1574.36
30.0,1,1,5,292,49500,1650,Pisos,False,False,,None,None,False,False,False,True,False,False,False,no indicado,False,None,None,None,None,2007.79
64.0,2,1,2,808,167700,2620,Pisos,True,False,2005.0,None,None,False,False,True,None,False,False,True,no indicado,False,None,None,None,None,2007.79
85.0,3,1,1,702,139000,1635,Pisos,False,False,,False,True,False,False,False,True,False,True,False,en trámite,False,False,False,True,False,2007.79
83.0,2,1,2,583,110000,1325,Pisos,False,False,,False,True,True,True,False,True,False,False,False,F,False,False,True,True,False,2081.94
81.0,3,2,8,1009,230000,2840,Pisos,False,False,,False,True,True,True,True,True,False,True,False,E,False,False,True,True,False,2076.58
60.0,3,1,1,604,115000,1917,Pisos,False,False,1970.0,None,None,False,False,False,False,False,True,False,en trámite,False,None,None,None,None,2007.79
83.0,3,1,3,725,145000,1747,Pisos,False,False,1977.0,None,None,False,False,False,True,False,True,False,en trámite,False,None,None,None,None,2081.94
40.0,1,1,,393,69000,1725,Pisos,False,False,,None,None,True,False,False,False,False,False,False,en trámite,False,None,None,None,None,2007.79
93.0,3,1,4,658,128000,1376,Pisos,False,False,,False,True,True,False,False,True,False,False,False,B,False,False,False,True,False,2007.79
70.0,3,1,3,666,130000,1857,Pisos,False,False,,None,None,False,False,False,True,False,True,False,no indicado,False,None,None,None,None,2076.58
55.0,1,1,3,762,155000,2818,Dúplex,False,False,,None,None,False,False,True,True,False,True,False,A,False,None,None,None,None,2007.79
85.0,3,1,3,682,134000,1576,Pisos,True,False,1974.0,False,True,False,True,False,True,False,True,False,en trámite,False,False,False,False,True,1896.75
38.0,1,1,,493,89900,2366,Pisos,False,False,,False,True,False,False,False,True,False,False,False,D,False,False,False,True,True,2007.79
62.0,1,1,,530,98000,1581,Pisos,False,None,,None,None,True,False,None,None,False,False,False,en trámite,False,None,None,None,None,2007.79
75.0,4,1,1,686,135000,1800,Pisos,True,False,,None,None,False,False,False,True,False,False,False,en trámite,False,None,None,None,None,2081.94
72.0,3,1,1,666,130000,1806,Pisos,True,False,,None,None,False,False,False,True,False,True,False,no indicado,False,False,False,False,True,1983.7
60.0,3,1,4,769,157000,2617,Pisos,False,False,,False,True,True,False,True,True,False,True,False,en trámite,False,None,None,None,None,2076.58
127.0,3,2,,1038,240000,1890,Pisos,False,False,,False,True,False,False,False,True,False,False,False,en trámite,False,False,False,False,True,2007.79
80.0,3,1,,777,159000,1988,Pisos,False,False,1956.0,False,True,True,False,False,True,False,False,False,en trámite,False,False,False,False,True,1983.7
70.0,3,1,2,744,150000,2143,Pisos,False,False,,False,True,False,False,False,True,False,False,False,no indicado,False,None,None,None,None,2007.79
77.0,2,2,1,1009,230000,2987,Pisos,False,False,,False,True,True,True,True,True,False,False,True,no indicado,True,None,None,None,None,2081.94
100.0,3,2,1,1323,350000,3500,Pisos,False,False,,False,True,True,True,False,True,False,True,True,en trámite,True,None,None,None,None,2007.79
95.0,2,1,4,868,185000,1947,Pisos,False,False,,None,None,False,True,True,True,False,True,False,en trámite,False,False,False,False,True,2076.58
45.0,0,1,,378,66000,1467,None,False,False,1991.0,None,None,False,False,False,True,False,False,False,C,False,None,None,None,None,1896.75
55.0,1,1,,539,100000,1818,Pisos,False,False,,False,True,False,True,False,True,False,False,False,en trámite,False,None,None,None,None,1574.36
120.0,2,2,4,705,139999,1167,Pisos,False,False,,False,True,True,True,True,True,False,False,False,en trámite,False,None,None,None,None,1574.36
95.0,3,1,2,798,165000,1737,Pisos,False,False,,None,None,False,True,False,True,False,True,True,no indicado,False,None,None,None,None,2007.79
42.0,1,1,,461,83000,1976,Casa o chalet,False,False,1970.0,False,True,True,True,None,None,False,True,False,A,False,True,False,False,False,2007.79
70.0,2,1,1,1323,350000,5000,Pisos,False,False,,False,True,False,True,False,True,False,False,False,en trámite,False,False,False,True,False,2081.94
35.0,2,1,,398,70000,2000,Pisos,False,False,,None,None,True,False,False,False,False,True,False,no indicado,False,None,None,None,None,2007.79
100.0,3,1,2,705,140000,1400,Pisos,False,False,,None,None,True,True,False,True,False,True,True,en trámite,False,None,None,None,None,2007.79
61.0,1,1,2,744,150000,2459,Pisos,False,False,2004.0,False,True,True,False,True,True,False,False,False,no indicado,False,False,False,False,True,2081.94
70.0,2,1,,579,109000,1557,Pisos,False,False,1970.0,None,None,False,False,False,True,False,False,False,en trámite,False,None,None,None,None,2007.79
44.0,2,1,,471,85000,1932,Pisos,False,None,1955.0,None,None,False,False,None,None,False,False,False,E,False,None,None,None,None,2007.79
48.0,1,1,4,625,120000,2500,Pisos,False,False,1971.0,False,True,True,True,False,True,False,True,False,en trámite,False,False,False,True,False,2081.94
47.0,1,1,3,446,79900,1700,Pisos,True,False,1960.0,None,None,False,False,True,False,False,False,False,en trámite,False,None,None,None,None,2007.79
102.0,3,2,,646,125000,1225,Pisos,False,False,,False,True,True,True,False,False,False,False,False,en trámite,False,None,None,None,None,2007.79
33.0,1,1,1,485,88000,2667,Pisos,True,False,,False,True,True,False,False,True,False,False,False,no indicado,False,None,None,None,None,2081.94
75.0,1,1,2,744,150000,2000,Pisos,False,False,2006.0,False,True,True,True,True,True,True,False,True,en trámite,True,None,None,None,None,2076.58
53.0,2,2,,537,99500,1877,Pisos,False,False,2000.0,None,None,False,False,True,None,False,False,False,no indicado,False,None,None,None,None,2081.94
79.0,3,1,4,837,176000,2228,Pisos,False,False,,False,True,False,True,True,True,False,True,True,en trámite,False,None,None,None,None,1896.75
57.0,2,1,4,557,104000,1825,Pisos,False,False,,None,None,False,False,False,True,False,False,False,en trámite,False,None,None,None,None,1983.7
60.0,1,1,,583,110000,1833,Pisos,False,None,,None,None,True,False,None,None,False,False,False,en trámite,False,None,None,None,None,2007.79
90.0,1,1,,678,133000,1478,Pisos,False,None,,None,None,True,False,None,None,False,False,False,en trámite,False,None,None,None,None,2007.79
54.0,1,1,1,654,127000,2352,Pisos,False,False,2008.0,None,None,False,False,True,True,False,False,False,en trámite,False,None,None,None,None,2007.79
45.0,2,1,,480,87000,1933,Pisos,False,False,,False,True,False,False,False,True,False,False,False,en trámite,False,None,None,None,None,2081.94
58.0,2,1,,442,79000,1362,Pisos,False,False,,None,None,False,False,True,True,False,False,False,en trámite,False,None,None,None,None,2081.94
74.0,2,1,,721,144000,1946,Pisos,True,False,1960.0,False,True,True,True,False,True,False,False,False,no indicado,False,None,None,None,None,2081.94
65.0,2,1,1,656,127500,1962,Pisos,False,False,,False,True,True,False,False,True,False,False,False,en trámite,False,None,None,None,None,2081.94
74.0,2,1,,721,144000,1946,Pisos,True,False,1960.0,False,True,False,True,False,True,False,False,False,no indicado,False,None,None,None,None,2081.94
55.0,2,1,1,393,69000,1255,Pisos,True,False,,None,None,False,False,False,True,False,False,False,en trámite,False,None,None,None,None,2007.79
48.0,2,1,,489,89000,1854,Pisos,False,False,,False,True,False,False,False,True,False,False,False,G,False,None,None,None,None,2007.79
50.0,1,1,1,698,138000,2760,Pisos,False,None,,None,None,True,False,True,True,False,False,False,en trámite,False,None,None,None,None,2081.94
72.0,2,1,1,762,154990,2153,Pisos,False,None,,False,True,True,True,True,True,False,False,False,en trámite,False,None,None,None,None,2081.94
